A-set	Car	Date	Date and Time	Event Name	Nearest Train Station	Metres to Train Station	Cityrail Line	Longitude	Latitude	Event Count	Signal Name	Numeric Snaphot 0 Value	BW Y/N	BW Year	Month
A20	N5420	29/01/2014	29/01/2014 14:53	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	51.06334619	South Line	150.814331	-34.0637283	1	SPEED	22	No	2014	1
A20	N5420	29/01/2014	29/01/2014 14:53	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	51.06334619	Southern Highlands Line	150.814331	-34.0637283	1	SPEED	22	No	2014	1
A20	N5420	29/01/2014	29/01/2014 15:16	TIM_Fault_50HzComponentDetection_Group1	Macarthur	524.8056207	Airport & East Hills Line	150.801956	-34.0710487	1	SPEED	43	No	2014	1
A20	N5420	29/01/2014	29/01/2014 15:16	TIM_Fault_50HzComponentDetection_Group1	Macarthur	524.8056207	Southern Highlands Line	150.801956	-34.0710487	1	SPEED	43	No	2014	1
A21	N5321	29/01/2014	29/01/2014 14:39	TIM_Fault_50HzComponentDetection_Group1	East Richmond	49.53440794	Western Line	150.760498	-33.6020508	1	SPEED	16	Yes	2014	1
A21	N5321	29/01/2014	29/01/2014 15:23	TIM_Fault_50HzComponentDetection_Group1	Riverstone	242.2125184	Western Line (Richmond Branch)	150.861374	-33.6811447	1	SPEED	25	No	2014	1
A22	N5422	29/01/2014	29/01/2014 13:12	TIM_Fault_50HzComponentDetection_Group1	Blacktown	306.4950054	Blue Mountains Line	150.906433	-33.7657661	1	SPEED	19	Yes	2014	1
A22	N5422	29/01/2014	29/01/2014 13:12	TIM_Fault_50HzComponentDetection_Group1	Blacktown	306.4950054	Cumberland Line	150.906433	-33.7657661	1	SPEED	19	No	2014	1
A22	N5422	29/01/2014	29/01/2014 13:12	TIM_Fault_50HzComponentDetection_Group1	Blacktown	306.4950054	Western Line	150.906433	-33.7657661	1	SPEED	19	No	2014	1
A24	N5424	29/01/2014	29/01/2014 12:16	TIM_Fault_50HzComponentDetection_Group1	Yagoona	767.0817681	Bankstown Line	151.028015	-33.9126854	1	SPEED	62	Yes	2014	1
A26	N5426	29/01/2014	29/01/2014 16:44	TIM_Fault_50HzComponentDetection_Group1	Rhodes	90.3023399	Northern Line	151.08699	-33.831356	1	SPEED	11	Yes	2014	1
A26	N5626	29/01/2014	29/01/2014 15:36	TIM_Fault_50HzComponentDetection_Group1	Circular Quay	549.6331229	Airport & East Hills Line	151.207626	-33.8569603	1	SPEED	43	No	2014	1
A26	N5626	29/01/2014	29/01/2014 15:36	TIM_Fault_50HzComponentDetection_Group1	Circular Quay	549.6331229	Bankstown Line	151.207626	-33.8569603	1	SPEED	43	No	2014	1
A26	N5626	29/01/2014	29/01/2014 15:36	TIM_Fault_50HzComponentDetection_Group1	Circular Quay	549.6331229	Inner West Line	151.207626	-33.8569603	1	SPEED	43	No	2014	1
A26	N5626	29/01/2014	29/01/2014 15:36	TIM_Fault_50HzComponentDetection_Group1	Circular Quay	549.6331229	South Line	151.207626	-33.8569603	1	SPEED	43	No	2014	1
A26	N5626	29/01/2014	29/01/2014 23:58	TIM_Fault_50HzComponentDetection_Group1	Penrith	58.11176302	Blue Mountains Line	150.695801	-33.7496834	1	SPEED	11	No	2014	1
A26	N5626	29/01/2014	29/01/2014 23:58	TIM_Fault_50HzComponentDetection_Group1	Penrith	58.11176302	Western Line	150.695801	-33.7496834	1	SPEED	11	No	2014	1
A29	N5329	29/01/2014	29/01/2014 14:16	TIM_Fault_50HzComponentDetection_Group1	Riverstone	368.7961794	Western Line (Richmond Branch)	150.858887	-33.6758881	1	SPEED	35	Yes	2014	1
A30	N5430	29/01/2014	29/01/2014 15:11	TIM_Fault_50HzComponentDetection_Group1	Wentworthville	164.7788214	Cumberland Line	150.970917	-33.8066254	1	SPEED	99	#REF!	2014	1
A30	N5430	29/01/2014	29/01/2014 15:11	TIM_Fault_50HzComponentDetection_Group1	Wentworthville	164.7788214	Western Line	150.970917	-33.8066254	1	SPEED	99	No	2014	1
A36	N5336	29/01/2014	29/01/2014 13:51	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	900.5243774	Airport & East Hills Line	150.806885	-34.0692062	1	SPEED	10	Yes	2014	1
A36	N5336	29/01/2014	29/01/2014 13:51	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	900.5243774	Cumberland Line	150.806885	-34.0692062	1	SPEED	10	No	2014	1
A36	N5336	29/01/2014	29/01/2014 13:51	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	900.5243774	South Line	150.806885	-34.0692062	1	SPEED	10	No	2014	1
A36	N5336	29/01/2014	29/01/2014 13:51	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	900.5243774	Southern Highlands Line	150.806885	-34.0692062	1	SPEED	10	No	2014	1
A38	N5338	29/01/2014	29/01/2014 17:02	TIM_Fault_50HzComponentDetection_Group1	Waverton	64.40529921	North Shore Line	151.197418	-33.8377457	1	SPEED	47	Yes	2014	1
A38	N5338	29/01/2014	29/01/2014 17:02	TIM_Fault_50HzComponentDetection_Group1	Waverton	64.40529921	Northern Line	151.197418	-33.8377457	1	SPEED	47	No	2014	1
A43	N5643	29/01/2014	29/01/2014 15:12	TIM_Fault_50HzComponentDetection_Group1	Kingswood	489.3630141	Western Line	150.713898	-33.7568588	1	SPEED	69	#REF!	2014	1
A46	N5346	29/01/2014	29/01/2014 16:27	TIM_Fault_50HzComponentDetection_Group1	Blacktown	836.7976727	Blue Mountains Line	150.916397	-33.7724648	1	SPEED	63	Yes	2014	1
A46	N5346	29/01/2014	29/01/2014 16:27	TIM_Fault_50HzComponentDetection_Group1	Blacktown	836.7976727	Cumberland Line	150.916397	-33.7724648	1	SPEED	63	No	2014	1
A46	N5346	29/01/2014	29/01/2014 16:27	TIM_Fault_50HzComponentDetection_Group1	Blacktown	836.7976727	Western Line	150.916397	-33.7724648	1	SPEED	63	No	2014	1
A50	N5450	29/01/2014	29/01/2014 14:46	TIM_Fault_50HzComponentDetection_Group1	Epping	117.5773005	Newcastle & Central Coast Line	151.082581	-33.7737198	1	SPEED	26	Yes	2014	1
A50	N5450	29/01/2014	29/01/2014 14:46	TIM_Fault_50HzComponentDetection_Group1	Epping	117.5773005	Northern Line	151.082581	-33.7737198	1	SPEED	26	No	2014	1
A57	N5457	29/01/2014	29/01/2014 14:29	TIM_Fault_50HzComponentDetection_Group1	Leumeah	1161.544226	Airport & East Hills Line	150.836685	-34.0424614	1	SPEED	107	Yes	2014	1
A57	N5457	29/01/2014	29/01/2014 14:29	TIM_Fault_50HzComponentDetection_Group1	Leumeah	1161.544226	Cumberland Line	150.836685	-34.0424614	1	SPEED	107	No	2014	1
A58	N5358	29/01/2014	29/01/2014 13:32	TIM_Fault_50HzComponentDetection_Group1	Macquarie Fields	216.209684	Airport & East Hills Line	150.877335	-33.9862061	1	SPEED	61	Yes	2014	1
A58	N5358	29/01/2014	29/01/2014 13:32	TIM_Fault_50HzComponentDetection_Group1	Macquarie Fields	216.209684	Cumberland Line	150.877335	-33.9862061	1	SPEED	61	No	2014	1
A65	N5365	29/01/2014	29/01/2014 8:20	TIM_Fault_50HzComponentDetection_Group1	Holsworthy	1891.983798	Airport & East Hills Line	150.936478	-33.9643211	1	SPEED	110	Yes	2014	1
A65	N5365	29/01/2014	29/01/2014 11:38	TIM_Fault_50HzComponentDetection_Group1	Minto	1411.036932	Airport & East Hills Line	150.838028	-34.0390968	1	SPEED	95	No	2014	1
A65	N5365	29/01/2014	29/01/2014 11:38	TIM_Fault_50HzComponentDetection_Group1	Minto	1411.036932	Cumberland Line	150.838028	-34.0390968	1	SPEED	95	No	2014	1
A65	N5365	29/01/2014	29/01/2014 11:38	TIM_Fault_50HzComponentDetection_Group1	Leumeah	1205.981194	Airport & East Hills Line	150.836868	-34.0420876	1	SPEED	98	No	2014	1
A65	N5365	29/01/2014	29/01/2014 11:38	TIM_Fault_50HzComponentDetection_Group1	Leumeah	1205.981194	Cumberland Line	150.836868	-34.0420876	1	SPEED	98	No	2014	1
A65	N5365	29/01/2014	29/01/2014 11:44	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	112.5439039	Airport & East Hills Line	150.81311	-34.0647278	1	SPEED	17	No	2014	1
A65	N5365	29/01/2014	29/01/2014 11:44	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	112.5439039	Cumberland Line	150.81311	-34.0647278	1	SPEED	17	No	2014	1
A65	N5365	29/01/2014	29/01/2014 11:44	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	112.5439039	South Line	150.81311	-34.0647278	1	SPEED	17	No	2014	1
A65	N5365	29/01/2014	29/01/2014 11:44	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	112.5439039	Southern Highlands Line	150.81311	-34.0647278	1	SPEED	17	No	2014	1
A65	N5465	29/01/2014	29/01/2014 15:06	TIM_Fault_50HzComponentDetection_Group1	Riverwood	122.713011	Airport & East Hills Line	151.050781	-33.9519348	1	SPEED	31	No	2014	1
A65	N5665	29/01/2014	29/01/2014 15:35	TIM_Fault_50HzComponentDetection_Group1	Minto	84.13383539	Airport & East Hills Line	150.842392	-34.0277786	1	SPEED	17	No	2014	1
A65	N5665	29/01/2014	29/01/2014 15:35	TIM_Fault_50HzComponentDetection_Group1	Minto	84.13383539	Cumberland Line	150.842392	-34.0277786	1	SPEED	17	No	2014	1
A69	N5369	29/01/2014	29/01/2014 14:05	TIM_Fault_50HzComponentDetection_Group1	Clarendon	81.20585722	Western Line	150.787552	-33.6084938	1	SPEED	24	Yes	2014	1
A11	N5311	30/01/2014	30/01/2014 7:12	TIM_Fault_50HzComponentDetection_Group1	Blacktown	624.2415741	Blue Mountains Line	150.905869	-33.762928	1	SPEED	14	Yes	2014	1
A11	N5311	30/01/2014	30/01/2014 7:12	TIM_Fault_50HzComponentDetection_Group1	Blacktown	624.2415741	Cumberland Line	150.905869	-33.762928	1	SPEED	14	No	2014	1
A11	N5311	30/01/2014	30/01/2014 7:12	TIM_Fault_50HzComponentDetection_Group1	Blacktown	624.2415741	Western Line	150.905869	-33.762928	1	SPEED	14	No	2014	1
A11	N5511	30/01/2014	30/01/2014 7:12	TIM_Fault_50HzComponentDetection_Group1	Blacktown	626.7415028	Blue Mountains Line	150.905869	-33.7629051	1	SPEED	12	No	2014	1
A11	N5511	30/01/2014	30/01/2014 7:12	TIM_Fault_50HzComponentDetection_Group1	Blacktown	626.7415028	Cumberland Line	150.905869	-33.7629051	1	SPEED	12	No	2014	1
A11	N5511	30/01/2014	30/01/2014 7:12	TIM_Fault_50HzComponentDetection_Group1	Blacktown	626.7415028	Western Line	150.905869	-33.7629051	1	SPEED	12	No	2014	1
A20	N5420	30/01/2014	30/01/2014 14:37	TIM_Fault_50HzComponentDetection_Group1	Clarendon	382.7757455	Western Line	150.783386	-33.6072578	1	SPEED	51	Yes	2014	1
A20	N5420	30/01/2014	30/01/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	94.05539268	Blue Mountains Line	150.907455	-33.7675934	1	SPEED	22	No	2014	1
A20	N5420	30/01/2014	30/01/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	94.05539268	Cumberland Line	150.907455	-33.7675934	1	SPEED	22	No	2014	1
A20	N5420	30/01/2014	30/01/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	94.05539268	Western Line	150.907455	-33.7675934	1	SPEED	22	No	2014	1
A25	N5325	30/01/2014	30/01/2014 11:43	TIM_Fault_50HzComponentDetection_Group1	Glenfield	1047.626933	Airport & East Hills Line	150.900558	-33.9655647	1	SPEED	78	Yes	2014	1
A25	N5325	30/01/2014	30/01/2014 11:43	TIM_Fault_50HzComponentDetection_Group1	Glenfield	1047.626933	Cumberland Line	150.900558	-33.9655647	1	SPEED	78	No	2014	1
A25	N5325	30/01/2014	30/01/2014 11:43	TIM_Fault_50HzComponentDetection_Group1	Glenfield	1047.626933	South Line	150.900558	-33.9655647	1	SPEED	78	No	2014	1
A27	N5427	30/01/2014	30/01/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	583.552563	Blue Mountains Line	150.905945	-33.7632904	1	SPEED	19	Yes	2014	1
A27	N5427	30/01/2014	30/01/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	583.552563	Cumberland Line	150.905945	-33.7632904	1	SPEED	19	No	2014	1
A27	N5427	30/01/2014	30/01/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	583.552563	Western Line	150.905945	-33.7632904	1	SPEED	19	No	2014	1
A27	N5427	30/01/2014	30/01/2014 15:47	TIM_Fault_50HzComponentDetection_Group1	Toongabbie	41.12896142	Cumberland Line	150.951569	-33.787014	1	SPEED	33	No	2014	1
A27	N5427	30/01/2014	30/01/2014 15:47	TIM_Fault_50HzComponentDetection_Group1	Toongabbie	41.12896142	Western Line	150.951569	-33.787014	1	SPEED	33	No	2014	1
A27	N5527	30/01/2014	30/01/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	624.481229	Blue Mountains Line	150.905853	-33.762928	1	SPEED	16	No	2014	1
A27	N5527	30/01/2014	30/01/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	624.481229	Cumberland Line	150.905853	-33.762928	1	SPEED	16	No	2014	1
A27	N5527	30/01/2014	30/01/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	624.481229	Western Line	150.905853	-33.762928	1	SPEED	16	No	2014	1
A27	N5627	30/01/2014	30/01/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	583.552563	Blue Mountains Line	150.905945	-33.7632904	1	SPEED	19	No	2014	1
A27	N5627	30/01/2014	30/01/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	583.552563	Cumberland Line	150.905945	-33.7632904	1	SPEED	19	No	2014	1
A27	N5627	30/01/2014	30/01/2014 15:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	583.552563	Western Line	150.905945	-33.7632904	1	SPEED	19	No	2014	1
A29	N5429	30/01/2014	30/01/2014 16:14	TIM_Fault_50HzComponentDetection_Group1	Seven Hills	348.1822252	Cumberland Line	150.932144	-33.7740936	1	SPEED	59	Yes	2014	1
A29	N5429	30/01/2014	30/01/2014 16:14	TIM_Fault_50HzComponentDetection_Group1	Seven Hills	348.1822252	Western Line	150.932144	-33.7740936	1	SPEED	59	No	2014	1
A31	N5331	30/01/2014	30/01/2014 13:37	TIM_Fault_50HzComponentDetection_Group1	Clarendon	775.7239829	Western Line	150.777679	-33.6059875	1	SPEED	85	Yes	2014	1
A31	N5331	30/01/2014	30/01/2014 14:23	TIM_Fault_50HzComponentDetection_Group1	Riverstone	347.0474478	Western Line (Richmond Branch)	150.861847	-33.6820374	1	SPEED	27	No	2014	1
A39	N5439	30/01/2014	30/01/2014 16:07	TIM_Fault_50HzComponentDetection_Group1	Clarendon	966.2767919	Western Line	150.775024	-33.6052361	1	SPEED	92	Yes	2014	1
A39	N5639	30/01/2014	30/01/2014 6:34	TIM_Fault_50HzComponentDetection_Group1	Penrith	205.2612709	Blue Mountains Line	150.698822	-33.7505417	1	SPEED	10	No	2014	1
A39	N5639	30/01/2014	30/01/2014 6:34	TIM_Fault_50HzComponentDetection_Group1	Penrith	205.2612709	Western Line	150.698822	-33.7505417	1	SPEED	10	No	2014	1
A46	N5546	30/01/2014	30/01/2014 17:40	TIM_Fault_50HzComponentDetection_Group1	Mt Druitt	1391.491359	Western Line	150.802551	-33.7666092	1	SPEED	113	Yes	2014	1
A50	N5350	30/01/2014	30/01/2014 16:44	TIM_Fault_50HzComponentDetection_Group1	Lewisham	41.35506794	Inner West Line	151.147171	-33.8927917	1	SPEED	87	Yes	2014	1
A57	N5457	30/01/2014	30/01/2014 14:36	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	69.94563684	Airport & East Hills Line	150.864624	-33.997364	1	SPEED	20	Yes	2014	1
A57	N5457	30/01/2014	30/01/2014 14:36	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	69.94563684	Cumberland Line	150.864624	-33.997364	1	SPEED	20	No	2014	1
A58	N5558	30/01/2014	30/01/2014 13:44	TIM_Fault_50HzComponentDetection_Group1	Homebush	393.9280171	Inner West Line	151.090103	-33.8690109	1	SPEED	20	Yes	2014	1
A58	N5558	30/01/2014	30/01/2014 13:44	TIM_Fault_50HzComponentDetection_Group1	Homebush	393.9280171	South Line	151.090103	-33.8690109	1	SPEED	20	No	2014	1
A03	N5403	31/01/2014	31/01/2014 13:59	TIM_Fault_50HzComponentDetection_Group1	Richmond	47.01272069	Western Line (Richmond Branch)	150.752518	-33.5989532	1	SPEED	19	Yes	2014	1
A03	N5403	31/01/2014	31/01/2014 14:18	TIM_Fault_50HzComponentDetection_Group1	Mulgrave	69.34418843	Western Line (Richmond Branch)	150.831604	-33.6269913	1	SPEED	38	No	2014	1
A07	N5407	31/01/2014	31/01/2014 17:16	TIM_Fault_50HzComponentDetection_Group1	Marrickville	72.32179651	Bankstown Line	151.153198	-33.913784	1	SPEED	30	Yes	2014	1
A16	N5616	31/01/2014	31/01/2014 3:14	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	184.0617565	Airport & East Hills Line	150.812653	-34.065239	1	SPEED	11	Yes	2014	1
A16	N5616	31/01/2014	31/01/2014 3:14	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	184.0617565	Cumberland Line	150.812653	-34.065239	1	SPEED	11	No	2014	1
A16	N5616	31/01/2014	31/01/2014 3:14	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	184.0617565	South Line	150.812653	-34.065239	1	SPEED	11	No	2014	1
A16	N5616	31/01/2014	31/01/2014 3:14	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	184.0617565	Southern Highlands Line	150.812653	-34.065239	1	SPEED	11	No	2014	1
A20	N5420	31/01/2014	31/01/2014 9:45	TIM_Fault_50HzComponentDetection_Group1	Mulgrave	234.0045103	Western Line (Richmond Branch)	150.833496	-33.6279793	1	SPEED	58	Yes	2014	1
A20	N5420	31/01/2014	31/01/2014 14:07	TIM_Fault_50HzComponentDetection_Group1	Riverstone	697.9961033	Western Line (Richmond Branch)	150.857925	-33.6729889	1	SPEED	37	No	2014	1
A20	N5420	31/01/2014	31/01/2014 14:22	TIM_Fault_50HzComponentDetection_Group1	Clarendon	747.1519214	Western Line	150.778137	-33.6060257	1	SPEED	64	No	2014	1
A20	N5420	31/01/2014	31/01/2014 14:35	TIM_Fault_50HzComponentDetection_Group1	Richmond	188.0474102	Western Line (Richmond Branch)	150.75528	-33.6002693	1	SPEED	24	No	2014	1
A20	N5420	31/01/2014	31/01/2014 14:49	TIM_Fault_50HzComponentDetection_Group1	Mulgrave	243.0815361	Western Line (Richmond Branch)	150.833557	-33.628067	1	SPEED	64	No	2014	1
A20	N5420	31/01/2014	31/01/2014 14:58	TIM_Fault_50HzComponentDetection_Group1	Riverstone	1061.359087	Western Line (Richmond Branch)	150.865219	-33.6880836	1	SPEED	86	No	2014	1
A20	N5420	31/01/2014	31/01/2014 15:10	TIM_Fault_50HzComponentDetection_Group1	Blacktown	106.2384069	Blue Mountains Line	150.90741	-33.7674828	1	SPEED	14	No	2014	1
A20	N5420	31/01/2014	31/01/2014 15:10	TIM_Fault_50HzComponentDetection_Group1	Blacktown	106.2384069	Cumberland Line	150.90741	-33.7674828	1	SPEED	14	No	2014	1
A20	N5420	31/01/2014	31/01/2014 15:10	TIM_Fault_50HzComponentDetection_Group1	Blacktown	106.2384069	Western Line	150.90741	-33.7674828	1	SPEED	14	No	2014	1
A20	N5420	31/01/2014	31/01/2014 19:31	TIM_Fault_50HzComponentDetection_Group1	Mulgrave	183.2339276	Western Line (Richmond Branch)	150.833008	-33.627594	1	SPEED	60	No	2014	1
A20	N5420	31/01/2014	31/01/2014 19:57	TIM_Fault_50HzComponentDetection_Group1	Blacktown	107.5329913	Blue Mountains Line	150.907364	-33.7674713	1	SPEED	9	No	2014	1
A20	N5420	31/01/2014	31/01/2014 19:57	TIM_Fault_50HzComponentDetection_Group1	Blacktown	107.5329913	Cumberland Line	150.907364	-33.7674713	1	SPEED	9	No	2014	1
A20	N5420	31/01/2014	31/01/2014 19:57	TIM_Fault_50HzComponentDetection_Group1	Blacktown	107.5329913	Western Line	150.907364	-33.7674713	1	SPEED	9	No	2014	1
A26	N5426	31/01/2014	31/01/2014 13:13	TIM_Fault_50HzComponentDetection_Group1	Blacktown	408.9980535	Blue Mountains Line	150.906342	-33.7648354	1	SPEED	9	Yes	2014	1
A26	N5426	31/01/2014	31/01/2014 13:13	TIM_Fault_50HzComponentDetection_Group1	Blacktown	408.9980535	Cumberland Line	150.906342	-33.7648354	1	SPEED	9	No	2014	1
A26	N5426	31/01/2014	31/01/2014 13:13	TIM_Fault_50HzComponentDetection_Group1	Blacktown	408.9980535	Western Line	150.906342	-33.7648354	1	SPEED	9	No	2014	1
A26	N5526	31/01/2014	31/01/2014 13:13	TIM_Fault_50HzComponentDetection_Group1	Blacktown	427.3634562	Blue Mountains Line	150.906311	-33.7646713	1	SPEED	12	No	2014	1
A26	N5526	31/01/2014	31/01/2014 13:13	TIM_Fault_50HzComponentDetection_Group1	Blacktown	427.3634562	Cumberland Line	150.906311	-33.7646713	1	SPEED	12	No	2014	1
A26	N5526	31/01/2014	31/01/2014 13:13	TIM_Fault_50HzComponentDetection_Group1	Blacktown	427.3634562	Western Line	150.906311	-33.7646713	1	SPEED	12	No	2014	1
A28	N5328	31/01/2014	31/01/2014 15:23	TIM_Fault_50HzComponentDetection_Group1	Riverstone	678.4260751	Western Line (Richmond Branch)	150.857986	-33.6731606	1	SPEED	34	Yes	2014	1
A29	N5329	31/01/2014	31/01/2014 16:10	TIM_Fault_50HzComponentDetection_Group1	Schofields	959.859267	Western Line (Richmond Branch)	150.876633	-33.712986	1	SPEED	95	Yes	2014	1
A31	N5331	31/01/2014	31/01/2014 16:27	TIM_Fault_50HzComponentDetection_Group1	Blacktown	361.6181741	Blue Mountains Line	150.911667	-33.7696609	1	SPEED	38	Yes	2014	1
A31	N5331	31/01/2014	31/01/2014 16:27	TIM_Fault_50HzComponentDetection_Group1	Blacktown	361.6181741	Cumberland Line	150.911667	-33.7696609	1	SPEED	38	No	2014	1
A31	N5331	31/01/2014	31/01/2014 16:27	TIM_Fault_50HzComponentDetection_Group1	Blacktown	361.6181741	Western Line	150.911667	-33.7696609	1	SPEED	38	No	2014	1
A32	N5332	31/01/2014	31/01/2014 14:41	TIM_Fault_50HzComponentDetection_Group1	Blacktown	474.8625923	Blue Mountains Line	150.906281	-33.7642403	1	SPEED	12	Yes	2014	1
A32	N5332	31/01/2014	31/01/2014 14:41	TIM_Fault_50HzComponentDetection_Group1	Blacktown	474.8625923	Cumberland Line	150.906281	-33.7642403	1	SPEED	12	No	2014	1
A32	N5332	31/01/2014	31/01/2014 14:41	TIM_Fault_50HzComponentDetection_Group1	Blacktown	474.8625923	Western Line	150.906281	-33.7642403	1	SPEED	12	No	2014	1
A39	N5439	31/01/2014	31/01/2014 15:03	TIM_Fault_50HzComponentDetection_Group1	Ashfield	159.6845265	Inner West Line	151.127274	-33.8881454	1	SPEED	64	Yes	2014	1
A39	N5439	31/01/2014	31/01/2014 15:03	TIM_Fault_50HzComponentDetection_Group1	Ashfield	159.6845265	South Line	151.127274	-33.8881454	1	SPEED	64	No	2014	1
A43	N5343	31/01/2014	31/01/2014 15:20	TIM_Fault_50HzComponentDetection_Group1	Riverstone	442.2680614	Western Line (Richmond Branch)	150.858612	-33.675251	1	SPEED	28	Yes	2014	1
A43	N5643	31/01/2014	31/01/2014 14:27	TIM_Fault_50HzComponentDetection_Group1	Riverstone	522.1209792	Western Line (Richmond Branch)	150.858414	-33.6745415	1	SPEED	19	No	2014	1
A45	N5445	31/01/2014	31/01/2014 4:01	TIM_Fault_50HzComponentDetection_Group1	Penrith	285.8179154	Blue Mountains Line	150.692947	-33.7489014	1	SPEED	9	Yes	2014	1
A45	N5445	31/01/2014	31/01/2014 4:01	TIM_Fault_50HzComponentDetection_Group1	Penrith	285.8179154	Western Line	150.692947	-33.7489014	1	SPEED	9	No	2014	1
A45	N5645	31/01/2014	31/01/2014 4:01	TIM_Fault_50HzComponentDetection_Group1	Penrith	285.8179154	Blue Mountains Line	150.692947	-33.7489014	1	SPEED	9	No	2014	1
A45	N5645	31/01/2014	31/01/2014 4:01	TIM_Fault_50HzComponentDetection_Group1	Penrith	285.8179154	Western Line	150.692947	-33.7489014	1	SPEED	9	No	2014	1
A47	N5447	31/01/2014	31/01/2014 16:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	129.3639836	Airport & East Hills Line	150.812973	-34.0648193	1	SPEED	54	Yes	2014	1
A47	N5447	31/01/2014	31/01/2014 16:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	129.3639836	Cumberland Line	150.812973	-34.0648193	1	SPEED	54	No	2014	1
A47	N5447	31/01/2014	31/01/2014 16:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	129.3639836	South Line	150.812973	-34.0648193	1	SPEED	54	No	2014	1
A47	N5447	31/01/2014	31/01/2014 16:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	129.3639836	Southern Highlands Line	150.812973	-34.0648193	1	SPEED	54	No	2014	1
